RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
104,118850,2024-02-14 03:41:58.4101450,2,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,1,S-1-5-18,A process changed a file creation time,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900","RuleName: technique_id=T1070.006,technique_name=Timestomp",Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\TempFolder\~.pdf,CreationTimeUTC: 2024-01-14 08:10:06.029,PreviousCreationTimeUTC: 2024-02-14 03:41:58.404,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1070.006,technique_name=Timestomp""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.404""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\CyberJunkie\\AppData\\Roaming\\Photo and Fax Vn\\Photo and vn 1.1.2\\install\\F97891C\\TempFolder\\~.pdf""},{""@Name"":""CreationUtcTime"",""#text"":""2024-01-14 08:10:06.029""},{""@Name"":""PreviousCreationUtcTime"",""#text"":""2024-02-14 03:41:58.404""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
105,118851,2024-02-14 03:41:58.4104279,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,1,S-1-5-18,FileCreate,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900",RuleName: -,Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\taskhost.exe,,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.404""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\CyberJunkie\\AppData\\Roaming\\Photo and Fax Vn\\Photo and vn 1.1.2\\install\\F97891C\\WindowsVolume\\Games\\taskhost.exe""},{""@Name"":""CreationUtcTime"",""#text"":""2024-02-14 03:41:58.404""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
106,118852,2024-02-14 03:41:58.4128728,2,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,1,S-1-5-18,A process changed a file creation time,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900","RuleName: technique_id=T1070.006,technique_name=Timestomp",Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\taskhost.exe,CreationTimeUTC: 2024-01-10 18:12:26.513,PreviousCreationTimeUTC: 2024-02-14 03:41:58.404,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1070.006,technique_name=Timestomp""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.404""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\CyberJunkie\\AppData\\Roaming\\Photo and Fax Vn\\Photo and vn 1.1.2\\install\\F97891C\\WindowsVolume\\Games\\taskhost.exe""},{""@Name"":""CreationUtcTime"",""#text"":""2024-01-10 18:12:26.513""},{""@Name"":""PreviousCreationUtcTime"",""#text"":""2024-02-14 03:41:58.404""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
107,118853,2024-02-14 03:41:58.4225212,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,1,S-1-5-18,FileCreate,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900",RuleName: -,Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\viewer.exe,,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.420""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\CyberJunkie\\AppData\\Roaming\\Photo and Fax Vn\\Photo and vn 1.1.2\\install\\F97891C\\WindowsVolume\\Games\\viewer.exe""},{""@Name"":""CreationUtcTime"",""#text"":""2024-02-14 03:41:58.420""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
108,118854,2024-02-14 03:41:58.4231673,2,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,A process changed a file creation time,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900","RuleName: technique_id=T1070.006,technique_name=Timestomp",Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\viewer.exe,CreationTimeUTC: 2024-01-10 18:12:26.670,PreviousCreationTimeUTC: 2024-02-14 03:41:58.420,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1070.006,technique_name=Timestomp""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.420""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\CyberJunkie\\AppData\\Roaming\\Photo and Fax Vn\\Photo and vn 1.1.2\\install\\F97891C\\WindowsVolume\\Games\\viewer.exe""},{""@Name"":""CreationUtcTime"",""#text"":""2024-01-10 18:12:26.670""},{""@Name"":""PreviousCreationUtcTime"",""#text"":""2024-02-14 03:41:58.420""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
109,118855,2024-02-14 03:41:58.4258718,2,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,A process changed a file creation time,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900","RuleName: technique_id=T1070.006,technique_name=Timestomp",Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\ddengine.dll,CreationTimeUTC: 2024-01-10 18:12:26.406,PreviousCreationTimeUTC: 2024-02-14 03:41:58.420,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1070.006,technique_name=Timestomp""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.420""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\CyberJunkie\\AppData\\Roaming\\Photo and Fax Vn\\Photo and vn 1.1.2\\install\\F97891C\\WindowsVolume\\Games\\ddengine.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2024-01-10 18:12:26.406""},{""@Name"":""PreviousCreationUtcTime"",""#text"":""2024-02-14 03:41:58.420""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
110,118856,2024-02-14 03:41:58.4277653,2,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,A process changed a file creation time,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900","RuleName: technique_id=T1070.006,technique_name=Timestomp",Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\UVncVirtualDisplay\UVncVirtualDisplay.dll,CreationTimeUTC: 2024-01-10 18:12:26.905,PreviousCreationTimeUTC: 2024-02-14 03:41:58.420,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1070.006,technique_name=Timestomp""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.420""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\CyberJunkie\\AppData\\Roaming\\Photo and Fax Vn\\Photo and vn 1.1.2\\install\\F97891C\\WindowsVolume\\Games\\UVncVirtualDisplay\\UVncVirtualDisplay.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2024-01-10 18:12:26.905""},{""@Name"":""PreviousCreationUtcTime"",""#text"":""2024-02-14 03:41:58.420""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
111,118857,2024-02-14 03:41:58.4288308,2,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,A process changed a file creation time,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900","RuleName: technique_id=T1070.006,technique_name=Timestomp",Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\vnchooks.dll,CreationTimeUTC: 2024-01-10 18:12:26.686,PreviousCreationTimeUTC: 2024-02-14 03:41:58.420,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1070.006,technique_name=Timestomp""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.420""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\CyberJunkie\\AppData\\Roaming\\Photo and Fax Vn\\Photo and vn 1.1.2\\install\\F97891C\\WindowsVolume\\Games\\vnchooks.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2024-01-10 18:12:26.686""},{""@Name"":""PreviousCreationUtcTime"",""#text"":""2024-02-14 03:41:58.420""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
112,118858,2024-02-14 03:41:58.4299750,2,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,A process changed a file creation time,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900","RuleName: technique_id=T1070.006,technique_name=Timestomp",Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\UVncVirtualDisplay\uvncvirtualdisplay.cat,CreationTimeUTC: 2024-01-10 18:12:26.889,PreviousCreationTimeUTC: 2024-02-14 03:41:58.420,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1070.006,technique_name=Timestomp""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.420""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\CyberJunkie\\AppData\\Roaming\\Photo and Fax Vn\\Photo and vn 1.1.2\\install\\F97891C\\WindowsVolume\\Games\\UVncVirtualDisplay\\uvncvirtualdisplay.cat""},{""@Name"":""CreationUtcTime"",""#text"":""2024-01-10 18:12:26.889""},{""@Name"":""PreviousCreationUtcTime"",""#text"":""2024-02-14 03:41:58.420""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
113,118859,2024-02-14 03:41:58.4308868,2,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,A process changed a file creation time,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900","RuleName: technique_id=T1070.006,technique_name=Timestomp",Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\UVncVirtualDisplay\UVncVirtualDisplay.inf,CreationTimeUTC: 2024-01-10 18:12:27.013,PreviousCreationTimeUTC: 2024-02-14 03:41:58.420,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1070.006,technique_name=Timestomp""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.420""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\CyberJunkie\\AppData\\Roaming\\Photo and Fax Vn\\Photo and vn 1.1.2\\install\\F97891C\\WindowsVolume\\Games\\UVncVirtualDisplay\\UVncVirtualDisplay.inf""},{""@Name"":""CreationUtcTime"",""#text"":""2024-01-10 18:12:27.013""},{""@Name"":""PreviousCreationUtcTime"",""#text"":""2024-02-14 03:41:58.420""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
114,118860,2024-02-14 03:41:58.4387280,23,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileDelete (A file delete was detected),NT AUTHORITY\SYSTEM,,"ProcessID: 10220, ProcessGUID: 817bddf3-3685-65cc-2e02-000000001900",RuleName: Executables,"SHA1=52E639024460BF111C469E95FB011C07D6FC89E8,MD5=6119E62D8047032A715BA0670FC476C5,SHA256=BC31F85266DF2CDFDBE22149937105388FA3ADC17E3646FA4A167736E819AF77,IMPHASH=4AB4924A89F7315F31ADB1871EEDBABE",TargetFilename: C:\Windows\Installer\MSIC6C0.tmp,IsExecutable: True,Archived: true,C:\Windows\system32\msiexec.exe,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""Executables""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.436""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2e02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10220""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\msiexec.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\Installer\\MSIC6C0.tmp""},{""@Name"":""Hashes"",""#text"":""SHA1=52E639024460BF111C469E95FB011C07D6FC89E8,MD5=6119E62D8047032A715BA0670FC476C5,SHA256=BC31F85266DF2CDFDBE22149937105388FA3ADC17E3646FA4A167736E819AF77,IMPHASH=4AB4924A89F7315F31ADB1871EEDBABE""},{""@Name"":""IsExecutable"",""#text"":""True""},{""@Name"":""Archived"",""#text"":""true""}]}}"
115,118861,2024-02-14 03:41:58.4600817,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 10220, ProcessGUID: 817bddf3-3685-65cc-2e02-000000001900","RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness",Image: C:\Windows\system32\msiexec.exe,TargetFilename: C:\Windows\Installer\inprogressinstallinfo.ipi,,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1574.010,technique_name=Services File Permissions Weakness""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.452""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2e02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10220""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\msiexec.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\Installer\\inprogressinstallinfo.ipi""},{""@Name"":""CreationUtcTime"",""#text"":""2024-02-14 03:41:58.452""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
116,118862,2024-02-14 03:41:58.4613527,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 10220, ProcessGUID: 817bddf3-3685-65cc-2e02-000000001900","RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness",Image: C:\Windows\system32\msiexec.exe,TargetFilename: C:\Windows\Temp\~DFA536937216C29F0C.TMP,,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1574.010,technique_name=Services File Permissions Weakness""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.452""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2e02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10220""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\msiexec.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\Temp\\~DFA536937216C29F0C.TMP""},{""@Name"":""CreationUtcTime"",""#text"":""2024-02-14 03:41:58.452""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
117,118863,2024-02-14 03:41:58.4687168,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 10220, ProcessGUID: 817bddf3-3685-65cc-2e02-000000001900","RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness",Image: C:\Windows\system32\msiexec.exe,TargetFilename: C:\Windows\Installer\SourceHash{8CC1EB12-3EED-4503-B087-EE937F97891C},,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1574.010,technique_name=Services File Permissions Weakness""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.467""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2e02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10220""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\msiexec.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\Installer\\SourceHash{8CC1EB12-3EED-4503-B087-EE937F97891C}""},{""@Name"":""CreationUtcTime"",""#text"":""2024-02-14 03:21:11.795""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
118,118864,2024-02-14 03:41:58.4698423,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 10220, ProcessGUID: 817bddf3-3685-65cc-2e02-000000001900","RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness",Image: C:\Windows\system32\msiexec.exe,TargetFilename: C:\Windows\Temp\~DFF9D2439312563ED2.TMP,,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1574.010,technique_name=Services File Permissions Weakness""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.467""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2e02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10220""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\msiexec.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\Temp\\~DFF9D2439312563ED2.TMP""},{""@Name"":""CreationUtcTime"",""#text"":""2024-02-14 03:41:58.467""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
119,118865,2024-02-14 03:41:58.4834428,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 10220, ProcessGUID: 817bddf3-3685-65cc-2e02-000000001900","RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness",Image: C:\Windows\system32\msiexec.exe,TargetFilename: C:\Windows\Installer\MSIC75D.tmp,,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1574.010,technique_name=Services File Permissions Weakness""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.483""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2e02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10220""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\msiexec.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\Installer\\MSIC75D.tmp""},{""@Name"":""CreationUtcTime"",""#text"":""2024-02-14 03:41:58.483""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
